Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,earnph,agesq
158562,40036976002871,July,CA,4024.5504,1384.0,40,44,5,,43,1,1,3,5,"Native, Born in PR or US Outlying Area",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,34.6,1849
158636,90076881004581,July,CA,3141.2055,971.53,40,46,1,,39,1,1,1,3,"Native, Born In US",9,Elementary and secondary schools (6111),2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,24.288249999999998,1521
158662,94911604014683,July,CA,3525.095,692.3,40,46,4,,34,1,3,0,0,"Foreign Born, Not a US Citizen",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,0,17.307499999999997,1156
158735,100609924067481,July,CA,2988.1779,1384.61,40,44,1,,49,2,5,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,1,34.615249999999996,2401
158771,105570060074623,July,CA,3657.8304,1761.9,40,44,4,,37,2,3,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,Yes,,Employed-At Work,1.0,1,44.0475,1369
158911,226380210890005,July,CA,2918.9594,1730.76,40,44,1,,39,2,1,1,1,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,43.269,1521
158950,290462098501389,July,CA,3617.19,500.0,40,44,4,,29,2,1,0,0,"Foreign Born, Not a US Citizen",9,Miscellaneous retail stores (4539),2340,"Private, For Profit",No,No,Employed-At Work,1.0,1,12.5,841
159087,550966090901319,July,CA,3089.7317,2884.61,40,44,1,1.0,36,2,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,72.11525,1296
159378,876250101480001,July,CA,3163.8113,1750.0,50,45,1,,44,1,1,2,3,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,35.0,1936
159524,610123550551,July,CA,3241.2979,1153.84,20,44,1,8.0,63,1,6,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,Yes,,Employed-At Work,1.0,0,57.69199999999999,3969
159642,10066223001121,July,CA,2909.7349,1200.0,40,44,1,,46,2,1,2,4,"Native, Born In US",9,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-Absent,1.0,1,30.0,2116
159699,56016229003311,July,CA,3590.7217,1653.84,30,44,2,,43,2,1,1,4,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,55.128,1849
159830,100609905887139,July,CA,2986.8944,2884.0,60,44,1,,54,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,48.06666666666667,2916
159880,101902500893256,July,CA,2649.0239,830.76,40,45,1,,55,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,20.769,3025
160016,226201101160003,July,CA,2990.2005,1750.0,45,44,1,,39,2,1,2,5,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,38.888888888888886,1521
160035,260490011903092,July,CA,3041.1671,1057.69,40,44,1,,37,2,1,2,3,"Native, Born In US",9,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-Absent,1.0,1,26.44225,1369
160143,466439010559007,July,CA,2816.1884,1500.0,40,44,1,,59,2,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2330,Government - State,Yes,,Employed-Absent,1.0,1,37.5,3481
160727,95931105097888,July,CO,1887.1525,750.0,20,44,4,,38,1,1,1,1,"Foreign Born, Not a US Citizen",8,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-Absent,1.0,0,37.5,1444
160786,861588004700000,July,CO,3126.3623,769.15,40,44,1,1.0,28,2,1,1,2,"Native, Born In US",8,Elementary and secondary schools (6111),2300,Government - Local,No,Yes,Employed-Absent,1.0,1,19.228749999999998,784
160821,810183516501,July,CO,2883.3184,1126.92,40,44,1,,53,2,5,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2330,Government - Local,Yes,,Employed-Absent,1.0,1,28.173000000000002,2809
160940,780203110007504,July,CO,2736.45,1038.46,40,44,1,,59,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,25.9615,3481
160944,828110301470005,July,CO,3528.2364,1750.0,60,44,1,,51,1,5,1,2,"Native, Born In US",8,Elementary and secondary schools (6111),2320,Government - Local,No,No,Employed-At Work,1.0,0,29.166666666666668,2601
160945,828110301470005,July,CO,3166.1402,2884.61,50,44,1,,44,2,5,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,57.6922,1936
161146,918299210767003,July,CO,1763.9369,942.3,40,44,1,,30,2,1,2,1,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,23.557499999999997,900
161182,5570190744693,July,CT,1218.6189,2500.0,60,46,4,,35,1,1,2,5,"Foreign Born, Not a US Citizen",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work,1.0,0,41.666666666666664,1225
161252,999579810327000,July,CT,883.6113,1923.07,40,44,1,,61,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,48.07675,3721
161285,6031007013941,July,CT,992.8104,1500.0,40,46,4,,63,1,1,0,0,"Foreign Born, US Cit By Naturalization",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,0,37.5,3969
161303,59660190770697,July,CT,870.3442,1500.0,40,44,1,,55,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,37.5,3025
161310,74770190974195,July,CT,928.883,1400.0,40,44,1,,36,1,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-Absent,1.0,0,35.0,1296
161324,94941204005936,July,CT,1106.6709,1846.15,40,44,1,,41,2,5,1,1,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,46.15375,1681
161381,390213081908573,July,CT,914.5822,430.0,40,44,1,,49,2,1,1,4,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,10.75,2401
161399,510006130616429,July,CT,2038.6191,769.23,40,46,1,,48,2,1,1,4,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,19.23075,2304
161506,999650059270710,July,CT,992.4866,1788.46,50,44,1,,48,1,1,1,4,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,0,35.7692,2304
161634,590647130201500,July,CT,2722.5965,1704.54,45,44,2,,58,2,6,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,37.87866666666667,3364
161636,629110301470005,July,CT,1933.7051,2190.0,37,45,1,,59,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2330,Government - Local,Yes,,Employed-Absent,1.0,1,59.189189189189186,3481
161638,631499007200662,July,CT,2044.1345,1477.27,30,44,1,,54,2,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,49.242333333333335,2916
161675,36000941103911,July,DE,591.7341,961.53,40,44,1,,30,2,1,3,6,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - State,No,No,Employed-At Work,1.0,1,24.038249999999998,900
161783,77070821100551,July,DE,686.1901,1038.0,40,44,1,,27,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2320,Government - State,Yes,,Employed-At Work,1.0,1,25.95,729
161895,202109341010805,July,DE,616.2495,807.69,40,44,1,,42,2,1,2,3,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, Nonprofit",No,No,Employed-Absent,1.0,1,20.19225,1764
161902,260072501690106,July,DE,686.1901,692.3,50,44,1,,25,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-Absent,1.0,1,13.845999999999998,625
161968,701521170504705,July,DE,505.6734,1057.69,50,44,1,,49,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,21.1538,2401
161972,701604021001114,July,DE,445.1217,430.0,40,44,1,,41,2,1,2,10,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-Absent,1.0,1,10.75,1681
162037,10110654572542,July,DC,306.2072,623.07,40,44,1,,27,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2340,Government - Federal,No,No,Employed-At Work,1.0,0,15.57675,729
162042,10110779935765,July,DC,282.5282,1153.84,40,44,1,,26,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,28.845999999999997,676
162050,10110918096567,July,DC,263.9229,1500.0,40,44,1,,31,2,1,1,1,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,37.5,961
162081,71061005104891,July,DC,292.2646,625.0,40,44,2,,58,2,3,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,15.625,3364
162138,110107857414787,July,DC,295.7528,200.0,20,44,1,6.0,29,2,7,0,0,"Foreign Born, Not a US Citizen",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,10.0,841
162252,199570717440711,July,DC,307.033,1192.3,60,44,1,,30,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2330,Government - Local,No,No,Employed-At Work,1.0,1,19.871666666666666,900
162253,199570717440711,July,DC,328.6774,1057.69,60,44,1,,25,2,5,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,17.62816666666667,625
162304,315196508100374,July,DC,329.1742,1000.0,40,44,4,,31,2,1,0,0,"Foreign Born, Not a US Citizen",5,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-Absent,1.0,1,25.0,961
162400,775041947119710,July,DC,375.4802,1923.0,40,44,2,,57,1,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - State,No,No,Employed-At Work,1.0,0,48.075,3249
162628,650921090511229,July,FL,3611.5727,1710.0,38,44,1,,54,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-Absent,1.0,1,45.0,2916
162769,43781120695094,July,FL,3881.2541,1222.22,50,44,2,,55,1,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,24.4444,3025
162784,53641120970399,July,FL,3535.7006,1057.0,60,45,1,,57,2,1,1,4,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-At Work,1.0,1,17.616666666666667,3249
162822,100001005030231,July,FL,3633.9236,826.92,40,44,1,,33,2,1,3,5,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,20.673,1089
163056,249250717140911,July,FL,3604.0697,1442.0,40,44,1,,49,1,1,1,3,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,0,36.05,2401
163318,912197779200892,July,FL,4171.8557,1442.0,40,46,1,2.0,43,2,1,0,0,"Native, Born in PR or US Outlying Area",5,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-At Work,1.0,1,36.05,1849
163348,961028002610854,July,FL,4914.2933,1015.0,40,44,2,,41,2,6,2,3,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,1,25.375,1681
163472,270924091311059,July,FL,3802.8273,300.0,40,44,1,,25,1,7,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,0,7.5,625
163495,662020401170104,July,FL,3360.9737,1500.0,40,44,1,,58,2,5,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-Absent,1.0,1,37.5,3364
163525,10310027401977,July,GA,3266.4619,846.15,40,44,2,,40,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,21.15375,1600
163526,10310281169403,July,GA,2740.4188,1538.0,40,44,1,,34,1,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-At Work,1.0,0,38.45,1156
163651,36083522100401,July,GA,3063.0984,692.3,40,45,4,,52,1,1,1,3,"Foreign Born, US Cit By Naturalization",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.307499999999997,2704
163704,110300040456713,July,GA,3398.4245,1538.46,40,44,1,,40,1,1,3,11,"Native, Born In US",5,Elementary and secondary schools (6111),2320,Government - State,No,No,Employed-At Work,1.0,0,38.4615,1600
163888,931236000310511,July,GA,3950.9028,680.0,40,44,4,,30,1,6,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,17.0,900
163966,913649210536106,July,GA,3041.1620000000003,2307.0,40,44,1,,57,1,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,0,57.675,3249
164017,108091001022341,July,GA,2955.5842,903.84,45,44,1,,59,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-Absent,1.0,1,20.085333333333335,3481
164020,110011030030909,July,GA,3076.4101,2440.0,48,46,1,,60,1,1,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,0,50.833333333333336,3600
164071,531640150004301,July,GA,2637.6846,1038.46,50,44,1,,55,2,1,1,4,"Native, Born In US",5,Elementary and secondary schools (6111),2200,Government - Local,Yes,,Employed-Absent,1.0,1,20.7692,3025
164173,192901607096593,July,HI,581.6405,1846.0,40,44,4,,54,2,1,0,0,"Native, Born In US",9,"Not specified retail trade (Part of 44, 45)",2340,"Private, For Profit",No,No,Employed-At Work,1.0,1,46.15,2916
164228,601900691896755,July,HI,623.3879,534.0,60,44,8,,47,2,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2300,Government - State,Yes,,Employed-Absent,1.0,1,8.9,2209
164288,20255094311319,July,HI,478.3847,673.0,40,44,1,,32,2,1,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,1,16.825,1024
164327,110509940164314,July,HI,461.7159,1057.0,40,44,4,,45,2,1,2,3,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,26.425,2025
164329,110509965752009,July,HI,576.974,1057.69,40,44,4,,50,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,26.44225,2500
164409,914025233119500,July,HI,502.0832,1057.0,40,44,15,,40,2,1,2,6,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,26.425,1600
164509,530240045431001,July,HI,771.556,1153.84,40,45,4,,56,2,1,1,4,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,28.845999999999997,3136
164617,986919510339101,July,ID,897.7774,1173.07,40,44,1,,61,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2320,"Private, For Profit",No,No,Employed-Absent,1.0,1,29.326749999999997,3721
164675,182301060085907,July,ID,738.3711,865.38,60,44,1,,50,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2330,Government - State,Yes,,Employed-Absent,1.0,1,14.423,2500
164922,10100861117487,July,IL,3215.3844,576.92,40,44,1,,24,2,7,0,0,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,14.422999999999998,576
164926,10710077065849,July,IL,2655.1922,1153.84,40,44,1,,35,2,1,2,1,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,28.845999999999997,1225
164953,107060715089704,July,IL,2495.3669,1923.07,40,44,1,,36,1,1,0,0,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,Yes,,Employed-At Work,1.0,0,48.07675,1296
165049,571608170004907,July,IL,2655.1922,769.0,40,44,1,,39,2,1,2,3,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,19.225,1521
165090,799980411620911,July,IL,2491.9148,557.69,50,44,1,,44,2,1,2,4,"Native, Born In US",3,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-Absent,1.0,1,11.1538,1936
165091,799980411620911,July,IL,2772.5595,865.38,50,44,1,,51,1,1,2,4,"Native, Born In US",3,Elementary and secondary schools (6111),2320,"Private, For Profit",No,No,Employed-Absent,1.0,0,17.3076,2601
165118,971665071905097,July,IL,2701.7338,2884.61,40,44,1,,51,1,5,0,0,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,72.11525,2601
165267,155791070058351,July,IL,2464.1681,846.0,40,44,1,,43,2,1,1,3,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,1,21.15,1849
165372,501002571104057,July,IL,2640.1376,750.0,40,44,4,,31,2,1,0,0,"Foreign Born, US Cit By Naturalization",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,18.75,961
165411,607060701430101,July,IL,2495.3669,1538.46,40,44,1,,39,1,1,1,3,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,38.4615,1521
165460,737817510759109,July,IL,2462.5545,1666.66,40,44,1,,30,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,1,41.6665,900
165688,120971093411189,July,IL,2465.7192,1923.07,50,46,1,,30,1,3,0,0,"Foreign Born, Not a US Citizen",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,0,38.4614,900
165751,799310418210911,July,IL,2465.7192,903.84,80,44,1,,33,1,1,1,1,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,11.298,1089
165951,170986099611759,July,IN,2546.6397,1000.0,50,44,1,,32,2,1,2,8,"Native, Born In US",3,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-Absent,1.0,1,20.0,1024
166073,90987094611229,July,IN,2622.6758,2307.0,40,44,1,,50,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-At Work,1.0,1,57.675,2500
166126,899470602920911,July,IN,2609.4012,2307.0,40,44,1,,35,2,1,3,6,"Native, Born In US",3,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-Absent,1.0,1,57.675,1225
